,payment_date,card_type,amount_spent
10037,2021-10-15 03:36:02,jcb,1990
10038,2021-02-28 11:35:24,jcb,2494
10039,2021-03-01 11:19:06,china-unionpay,1707
10040,2021-11-18 10:24:49,jcb,3199
10041,2021-09-30 21:38:02,mastercard,9135
10042,2021-01-20 18:01:45,americanexpress,5532
10043,2021-08-25 20:14:17,mastercard,1649
10044,2021-10-31 14:31:49,diners-club-carte-blanche,9334
10045,2021-08-12 10:33:55,diners-club-international,5322
10046,2021-06-09 14:48:20,laser,9009
10047,2021-02-14 21:05:31,china-unionpay,8877
10048,2021-11-08 01:59:53,bankcard,9388
10049,2021-03-10 01:53:20,jcb,9885
10050,2021-05-28 21:48:15,solo,4993
10051,2021-09-17 04:52:09,visa-electron,1238
10052,2021-09-13 09:32:04,jcb,3271
10053,2021-08-04 12:48:41,china-unionpay,1134
10054,2021-04-14 23:08:41,jcb,860
10055,2021-05-20 06:52:58,jcb,6565
10056,2021-02-21 23:26:38,jcb,858
10057,2021-04-27 05:23:40,china-unionpay,7825
10058,2021-12-04 22:09:16,mastercard,9936
10059,2021-02-12 19:59:56,visa,2498
10060,2021-04-25 22:34:01,diners-club-carte-blanche,5428
10061,2021-04-24 19:04:25,jcb,4494
10062,2021-03-17 00:44:32,visa,8183
10063,2021-05-25 14:22:31,bankcard,1301
10064,2021-06-16 05:47:24,jcb,6402
10065,2021-10-22 11:31:43,jcb,6376
10066,2021-09-12 13:52:50,diners-club-carte-blanche,7517
10067,2021-03-06 20:40:34,jcb,9572
10068,2021-05-30 02:42:34,mastercard,7389
10069,2021-08-12 19:50:22,jcb,6186
10070,2021-08-09 14:12:39,americanexpress,4545
10071,2021-07-24 04:03:32,jcb,5478
10072,2021-06-02 21:18:23,jcb,2567
10073,2021-08-21 23:23:08,switch,1598
10074,2021-01-09 22:58:58,bankcard,9919
10075,2021-07-20 05:49:53,jcb,323
10076,2021-10-05 03:31:37,china-unionpay,2189
10077,2021-08-10 11:32:08,jcb,3780
10078,2021-07-27 11:33:54,jcb,4081
10079,2021-10-11 08:26:39,diners-club-enroute,2348
10080,2021-07-30 17:05:44,jcb,8722
10081,2021-01-08 13:14:22,diners-club-carte-blanche,6103
10082,2021-09-29 19:52:28,diners-club-carte-blanche,7351
10083,2021-12-20 05:43:27,switch,3287
10084,2021-04-27 04:01:24,jcb,1120
10085,2021-12-13 10:54:17,maestro,1767
10086,2021-07-23 21:53:29,maestro,1555
10087,2021-06-06 21:01:25,mastercard,1415
10088,2021-03-30 16:24:38,jcb,7620
10089,2021-06-10 14:26:41,jcb,8775
10090,2021-07-15 07:19:50,diners-club-enroute,9248
10091,2021-04-16 05:31:05,jcb,9321
10092,2021-01-13 23:25:09,jcb,5469
10093,2021-01-26 02:31:59,jcb,7631
10094,2021-09-28 22:07:55,mastercard,6009
10095,2021-05-20 03:56:04,switch,102
10096,2021-03-26 06:16:38,solo,5589
10097,2021-11-01 11:43:25,mastercard,3418
10098,2021-07-12 15:43:15,jcb,1890
10099,2021-03-13 16:12:02,jcb,5602
10100,2021-03-27 23:20:14,diners-club-carte-blanche,8816
10101,2021-08-04 00:47:51,mastercard,2087
10102,2021-05-15 05:55:56,bankcard,5519
10103,2021-02-12 02:27:30,jcb,1124
10104,2021-02-22 05:49:58,jcb,4328
10105,2021-01-03 17:12:39,americanexpress,3995
10106,2021-04-03 20:31:35,jcb,810
10107,2021-11-25 07:04:33,switch,6706
10108,2021-03-19 20:25:47,visa-electron,7026
10109,2021-01-21 02:31:50,jcb,7277
10110,2021-02-27 15:56:19,jcb,5001
10111,2021-12-28 11:31:34,maestro,4413
10112,2021-07-15 20:00:06,jcb,2827
10113,2021-12-12 21:34:33,visa,3164
10114,2021-12-12 10:21:22,jcb,7103
10115,2021-05-12 01:20:49,solo,7620
10116,2021-09-01 23:45:04,switch,7806
10117,2021-12-20 14:59:29,bankcard,5012
10118,2021-11-22 09:10:13,diners-club-us-ca,1801
10119,2021-02-06 15:29:19,jcb,4116
10120,2021-02-20 20:28:07,instapayment,8653
10121,2021-04-09 03:45:32,jcb,4833
10122,2021-06-29 18:57:33,jcb,3735
10123,2021-05-05 00:30:22,bankcard,6278
10124,2021-08-25 01:21:39,jcb,2638
10125,2021-08-08 02:09:57,diners-club-enroute,545
10126,2021-08-11 15:37:49,switch,4069
10127,2021-02-18 15:27:41,jcb,4051
10128,2021-12-27 15:18:06,laser,135
10129,2021-07-11 17:32:28,instapayment,533
10130,2021-12-24 05:11:36,mastercard,6845
10131,2021-03-20 07:05:56,jcb,8125
10132,2021-10-21 15:20:06,jcb,5177
10133,2021-09-14 01:08:48,jcb,8709
10134,2021-11-29 19:21:31,visa,4821
10135,2021-06-14 04:16:34,maestro,7693
10136,2021-12-20 01:22:52,diners-club-carte-blanche,9528
10137,2021-03-04 05:52:22,solo,4278
10138,2021-12-23 10:48:21,jcb,7705
10139,2021-02-26 17:11:14,china-unionpay,8937
10140,2021-08-05 00:08:50,diners-club-enroute,7845
10141,2021-12-18 23:02:54,jcb,5530
10142,2021-02-20 00:00:57,visa-electron,9178
10143,2021-05-25 19:28:27,diners-club-enroute,2710
10144,2021-06-09 19:41:52,jcb,8176
10145,2021-09-14 19:05:54,switch,986
10146,2021-10-12 21:10:44,mastercard,9561
10147,2021-12-26 07:25:30,jcb,842
10148,2021-09-01 01:41:44,visa-electron,6952
10149,2021-10-02 03:48:00,switch,6679
10150,2021-08-22 10:33:38,switch,744
10151,2021-12-18 13:32:23,diners-club-enroute,5889
10152,2021-11-07 22:14:55,bankcard,4886
10153,2021-01-07 01:19:48,jcb,4922
10154,2021-10-06 21:06:16,china-unionpay,5224
10155,2021-12-28 00:17:45,jcb,1599
10156,2021-07-18 11:35:33,jcb,1767
10157,2021-11-13 09:09:12,mastercard,8640
10158,2021-01-21 03:56:53,jcb,6178
10159,2021-11-05 09:31:32,jcb,9641
10160,2021-09-26 07:01:48,bankcard,2472
10161,2021-10-28 20:10:52,jcb,4109
10162,2021-06-03 00:29:51,jcb,701
10163,2021-03-02 07:46:08,jcb,2786
10164,2021-11-21 17:01:28,jcb,6592
10165,2021-03-27 03:03:45,jcb,2874
10166,2021-11-05 16:39:58,switch,8929
10167,2021-04-26 17:07:58,jcb,5836
10168,2021-07-16 16:55:44,jcb,6581
10169,2021-10-04 14:54:20,jcb,8324
10170,2021-06-21 10:26:32,diners-club-us-ca,5683
10171,2021-08-19 05:23:34,diners-club-enroute,9406
10172,2021-09-21 22:24:37,bankcard,2497
10173,2021-12-03 01:24:29,jcb,6528
10174,2021-08-11 15:50:10,jcb,6766
10175,2021-11-18 08:06:56,diners-club-carte-blanche,4520
10176,2021-05-29 17:45:41,jcb,2561
10177,2021-08-17 07:40:38,jcb,8787
10178,2021-06-12 03:23:12,jcb,3282
10179,2021-01-11 09:03:57,jcb,3690
10180,2021-01-02 00:03:41,jcb,301
10181,2021-05-19 02:28:15,diners-club-enroute,3442
10182,2021-09-01 22:06:28,jcb,6840
10183,2021-02-13 11:55:13,jcb,7917
10184,2021-07-26 18:14:57,jcb,8246
10185,2021-01-22 18:56:02,jcb,3699
10186,2021-08-26 00:32:57,jcb,6502
10187,2021-02-05 10:32:27,china-unionpay,8018
10188,2021-01-21 20:48:10,bankcard,4702
10189,2021-07-19 11:58:22,visa-electron,7365
10190,2021-01-25 10:02:27,maestro,6820
10191,2021-02-10 03:32:02,americanexpress,7510
10192,2021-11-21 12:26:55,maestro,4966
10193,2021-06-25 13:08:39,diners-club-carte-blanche,4731
10194,2021-07-12 16:13:44,china-unionpay,5037
10195,2021-04-05 09:28:49,visa,5817
10196,2021-02-02 12:13:06,china-unionpay,3235
10197,2021-01-28 15:45:35,jcb,3985
10198,2021-05-11 17:18:33,laser,5400
10199,2021-11-30 09:41:01,diners-club-carte-blanche,8938
10200,2021-01-03 05:29:39,jcb,4297
10201,2021-11-06 00:17:34,laser,1318
10202,2021-09-12 16:21:33,maestro,4052
10203,2021-12-20 16:51:35,visa-electron,3312
10204,2021-02-12 06:50:41,switch,8469
10205,2021-02-20 19:24:50,bankcard,4704
10206,2021-04-25 19:58:05,americanexpress,1294
10207,2021-06-18 18:27:43,diners-club-enroute,7536
10208,2021-02-21 05:09:43,mastercard,3841
10209,2021-08-31 16:57:01,visa,2639
10210,2021-03-27 05:07:14,jcb,6137
10211,2021-05-31 21:44:11,jcb,3638
10212,2021-06-25 22:15:41,mastercard,8761
10213,2021-04-17 22:16:14,jcb,5839
10214,2021-12-19 11:43:29,diners-club-us-ca,3883
10215,2021-11-16 02:12:39,bankcard,3780
10216,2021-01-24 14:07:43,jcb,9499
10217,2021-05-12 07:31:20,visa-electron,3732
10218,2021-09-22 05:25:45,jcb,9208
10219,2021-04-21 06:09:11,mastercard,1885
10220,2021-08-24 20:59:00,jcb,8176
10221,2021-12-27 10:31:48,jcb,1652
10222,2021-11-04 10:54:41,diners-club-enroute,2517
10223,2021-01-29 15:06:11,mastercard,6353
10224,2021-08-04 13:09:11,jcb,2181
10225,2021-03-04 11:38:36,jcb,9477
10226,2021-04-07 01:55:07,jcb,3022
10227,2021-11-30 13:05:37,diners-club-carte-blanche,9842
10228,2021-08-27 09:13:02,jcb,6122
10229,2021-12-14 01:29:14,maestro,6502
10230,2021-06-11 03:50:59,visa-electron,3922
10231,2021-06-08 15:37:53,jcb,7545
10232,2021-01-23 17:14:13,jcb,5150
10233,2021-01-02 05:00:48,switch,5689
10234,2021-11-19 13:09:06,mastercard,8556
10235,2021-09-14 09:01:30,jcb,4151
10236,2021-10-13 21:50:11,jcb,9042
10237,2021-03-24 15:59:47,bankcard,1723
10238,2021-03-25 09:23:34,visa-electron,8217
10239,2021-07-30 05:35:13,jcb,5750
10240,2021-03-24 12:56:06,jcb,9611
10241,2021-09-06 16:01:50,jcb,8793
10242,2021-01-17 05:25:58,diners-club-carte-blanche,4576
10243,2021-06-10 18:06:45,laser,8576
10244,2021-11-26 22:51:35,jcb,218
10245,2021-08-10 12:46:07,solo,505
10246,2021-07-08 03:53:52,americanexpress,5795
10247,2021-07-23 19:20:26,visa-electron,1772
10248,2021-01-21 02:06:22,jcb,1227
10249,2021-07-27 18:37:23,jcb,4912
10250,2021-03-23 16:25:04,bankcard,1638
10251,2021-05-18 05:44:59,jcb,2812
10252,2021-01-24 16:08:17,diners-club-us-ca,2425
10253,2021-05-05 01:30:20,visa-electron,3535
10254,2021-08-20 13:49:13,jcb,2352
10255,2021-09-20 17:52:08,jcb,451
10256,2021-08-06 09:45:44,switch,7806
10257,2021-01-20 03:43:43,switch,7455
10258,2021-01-24 17:55:13,mastercard,3284
10259,2021-01-24 22:10:48,jcb,2148
10260,2021-05-24 00:28:45,switch,3339
10261,2021-03-27 03:25:44,diners-club-carte-blanche,4436
10262,2021-11-30 15:58:40,americanexpress,5935
10263,2021-02-12 16:34:44,switch,2810
10264,2021-01-13 10:11:57,jcb,1858
10265,2021-10-26 23:02:52,bankcard,4901
10266,2021-12-17 00:53:12,visa-electron,776
10267,2021-01-28 01:04:52,jcb,5029
10268,2021-04-03 02:42:53,americanexpress,1992
10269,2021-11-22 09:35:04,jcb,9901
10270,2021-08-25 20:19:44,instapayment,4394
10271,2021-06-11 16:57:39,jcb,2035
10272,2021-10-14 07:16:28,jcb,715
10273,2021-09-22 04:04:23,jcb,1542
10274,2021-11-09 02:39:29,visa,2603
10275,2021-06-01 21:34:27,mastercard,6315
10276,2021-03-31 10:14:36,jcb,1540
10277,2021-07-16 21:31:10,laser,6902
10278,2021-08-30 01:43:51,jcb,1617
10279,2021-10-11 08:12:36,solo,5443
10280,2021-11-05 13:38:57,jcb,913
10281,2021-01-25 05:36:00,switch,7190
10282,2021-05-07 06:48:20,jcb,2238
10283,2021-11-19 04:20:30,jcb,6696
10284,2021-04-16 19:28:14,jcb,3338
10285,2021-12-14 17:37:14,jcb,386
10286,2021-12-29 19:14:21,instapayment,2104
10287,2021-04-27 11:10:09,diners-club-carte-blanche,1309
10288,2021-02-16 23:55:22,mastercard,8739
10289,2021-07-29 22:53:53,jcb,6149
10290,2021-09-17 05:52:56,jcb,6286
10291,2021-07-10 03:17:03,jcb,108
10292,2021-11-06 22:41:23,jcb,1300
10293,2021-08-31 12:32:29,switch,8474
10294,2021-03-16 09:10:42,jcb,2340
10295,2021-06-28 01:33:45,solo,6205
10296,2021-04-11 03:07:50,jcb,9429
10297,2021-07-16 05:10:40,maestro,7422
10298,2021-10-21 04:30:56,jcb,3570
10299,2021-05-08 15:41:17,china-unionpay,4796
10300,2021-10-05 10:45:14,maestro,5384
10301,2021-02-05 22:13:43,bankcard,1840
10302,2021-07-04 20:36:48,jcb,3645
10303,2021-05-04 01:22:18,visa-electron,1787
10304,2021-06-14 23:03:33,diners-club-enroute,3035
10305,2021-12-03 03:41:25,laser,620
10306,2021-09-17 09:39:08,visa-electron,5226
10307,2021-07-30 09:57:36,maestro,3253
10308,2021-04-12 20:18:32,switch,9937
10309,2021-05-06 21:54:21,maestro,9355
10310,2021-03-19 09:59:50,jcb,926
10311,2021-02-01 08:46:28,jcb,4463
10312,2021-10-08 01:44:03,switch,304
10313,2021-12-18 17:22:44,jcb,8983
10314,2021-05-31 04:23:11,jcb,3480
10315,2021-09-09 02:37:27,maestro,8348
10316,2021-05-07 09:48:10,switch,6537
10317,2021-07-14 03:32:59,maestro,3149
10318,2021-07-13 20:49:50,maestro,1444
10319,2021-03-11 09:54:06,china-unionpay,8874
10320,2021-03-22 00:05:09,jcb,1460
10321,2021-09-01 21:57:28,jcb,4984
10322,2021-06-27 15:33:32,solo,3738
10323,2021-07-06 14:29:06,diners-club-enroute,3595
10324,2021-08-08 03:38:40,americanexpress,4442
10325,2021-05-07 02:18:18,jcb,4089
10326,2021-01-03 04:52:10,visa-electron,5812
10327,2021-09-10 13:20:43,jcb,6470
10328,2021-08-23 10:23:52,visa-electron,6908
10329,2021-11-14 15:21:18,maestro,6201
10330,2021-10-10 02:51:20,mastercard,3449
10331,2021-10-27 23:44:07,visa,4440
10332,2021-09-08 13:15:29,laser,1827
10333,2021-04-01 12:42:28,china-unionpay,3837
10334,2021-06-29 12:19:32,maestro,400
10335,2021-04-17 06:44:27,jcb,4189
10336,2021-03-20 02:06:25,jcb,3128
10337,2021-02-02 19:41:31,visa-electron,2994
10338,2021-09-23 00:27:20,diners-club-enroute,6450
10339,2021-09-11 11:41:20,bankcard,5136
10340,2021-09-25 08:54:37,jcb,2507
10341,2021-07-31 02:24:49,mastercard,7178
10342,2021-04-14 05:29:46,jcb,8264
10343,2021-10-05 13:45:29,jcb,5361
10344,2021-08-21 13:13:32,mastercard,7561
10345,2021-03-13 23:49:17,jcb,4826
10346,2021-05-25 02:34:59,visa,413
10347,2021-01-13 18:25:13,jcb,1460
10348,2021-02-28 18:56:17,jcb,4430
10349,2021-11-10 14:33:38,bankcard,3907
10350,2021-01-08 22:52:33,jcb,1595
10351,2021-01-02 01:23:17,jcb,5311
10352,2021-11-29 23:48:02,jcb,6034
10353,2021-02-21 23:57:16,jcb,9982
10354,2021-06-08 08:18:37,visa-electron,9561
10355,2021-07-03 13:55:04,visa,7034
10356,2021-03-19 04:46:15,visa,4644
10357,2021-05-27 13:24:47,jcb,5884
10358,2021-01-19 23:52:52,americanexpress,9834
10359,2021-07-28 06:38:16,jcb,7730
10360,2021-10-20 21:35:09,jcb,4267
10361,2021-02-15 14:53:02,switch,4366
10362,2021-02-11 19:22:21,diners-club-enroute,144
10363,2021-03-27 06:12:22,jcb,2896
10364,2021-10-24 16:40:21,jcb,6128
10365,2021-01-01 23:25:01,diners-club-carte-blanche,6499
10366,2021-09-13 10:04:59,jcb,4109
10367,2021-09-06 04:17:27,jcb,8586
10368,2021-10-12 09:37:53,laser,7407
10369,2021-06-04 09:12:05,jcb,8213
10370,2021-04-18 08:42:24,visa,7955
10371,2021-02-13 09:02:11,china-unionpay,158
10372,2021-12-04 16:40:09,visa-electron,7436
10373,2021-01-21 14:21:18,diners-club-carte-blanche,9009
10374,2021-07-09 10:52:51,mastercard,4362
10375,2021-02-05 22:11:09,diners-club-enroute,9335
10376,2021-06-07 06:09:46,jcb,2004
10377,2021-11-09 22:45:46,jcb,6952
10378,2021-05-22 15:22:40,jcb,9514
10379,2021-01-01 16:23:20,americanexpress,5222
10380,2021-06-15 11:20:09,mastercard,378
10381,2021-05-28 12:18:32,mastercard,2876
10382,2021-03-14 12:33:54,americanexpress,414
10383,2021-01-10 03:22:02,visa-electron,1329
10384,2021-04-06 15:42:10,bankcard,2720
10385,2021-02-03 14:16:58,maestro,1559
10386,2021-04-29 03:28:52,jcb,7050
10387,2021-09-22 14:37:27,americanexpress,7151
10388,2021-11-22 17:24:33,visa-electron,721
10389,2021-10-04 03:50:17,jcb,781
10390,2021-07-06 00:02:38,maestro,8080
10391,2021-05-27 12:36:15,jcb,8411
10392,2021-05-14 07:23:18,switch,1911
10393,2021-09-09 05:33:00,maestro,745
10394,2021-08-05 16:46:03,jcb,9864
10395,2021-05-30 08:29:51,switch,6416
10396,2021-04-09 19:59:51,jcb,6411
10397,2021-07-07 03:29:49,mastercard,4801
10398,2021-03-01 12:22:45,jcb,9821
10399,2021-10-03 23:49:45,diners-club-international,2131
10400,2021-04-02 04:51:11,jcb,7218
10401,2021-04-20 12:40:36,instapayment,5628
10402,2021-03-03 17:22:36,diners-club-carte-blanche,2893
10403,2021-05-11 11:43:34,china-unionpay,8253
10404,2021-03-17 16:17:40,switch,4890
10405,2021-12-27 03:50:57,jcb,9399
10406,2021-04-15 19:20:03,switch,9582
10407,2021-07-27 22:19:57,jcb,2637
10408,2021-05-06 19:24:16,diners-club-carte-blanche,1048
10409,2021-11-02 00:50:35,jcb,8202
10410,2021-12-23 20:42:21,mastercard,9448
10411,2021-08-13 22:25:54,visa,2375
10412,2021-08-12 04:18:25,switch,5381
10413,2021-08-20 02:40:57,diners-club-enroute,198
10414,2021-06-21 15:08:41,mastercard,1400
10415,2021-11-12 10:13:02,jcb,7896
10416,2021-06-14 02:16:29,maestro,5778
10417,2021-08-07 17:13:28,jcb,5731
10418,2021-07-08 08:14:55,diners-club-enroute,6197
10419,2021-10-06 22:34:23,mastercard,2911
10420,2021-02-28 02:47:20,visa-electron,6203
10421,2021-08-12 07:30:10,americanexpress,5755
10422,2021-08-25 07:35:16,maestro,5041
10423,2021-06-01 07:02:13,diners-club-enroute,3402
10424,2021-03-13 03:23:14,instapayment,7058
10425,2021-04-21 22:47:10,jcb,5988
10426,2021-05-29 17:15:29,solo,8966
10427,2021-01-27 05:40:17,maestro,7900
10428,2021-01-10 08:19:27,diners-club-enroute,1741
10429,2021-02-28 05:10:20,jcb,4446
10430,2021-09-26 06:58:51,jcb,6404
10431,2021-07-14 03:02:53,switch,4771
10432,2021-12-16 18:23:07,bankcard,710
10433,2021-02-01 00:03:35,jcb,3425
10434,2021-12-25 13:23:19,bankcard,5364
10435,2021-07-20 12:04:56,jcb,6376
10436,2021-08-14 06:29:25,jcb,6364
10437,2021-04-25 16:38:59,jcb,9732
10438,2021-07-26 05:27:42,laser,7710
10439,2021-07-31 07:06:43,switch,7459
10440,2021-08-08 17:07:16,jcb,9136
10441,2021-09-21 00:10:25,maestro,2483
10442,2021-03-15 16:41:47,jcb,9941
10443,2021-06-09 02:48:59,jcb,1919
10444,2021-02-02 04:28:11,jcb,6713
10445,2021-06-19 11:39:06,jcb,3442
10446,2021-11-19 05:51:48,diners-club-us-ca,9930
10447,2021-05-04 18:57:19,mastercard,6546
10448,2021-03-29 13:29:21,jcb,3392
10449,2021-07-06 12:51:08,americanexpress,5513
10450,2021-07-21 05:47:15,diners-club-carte-blanche,3353
10451,2021-01-21 15:18:12,jcb,3110
10452,2021-02-21 09:52:28,jcb,234
10453,2021-07-27 15:06:52,jcb,9128
10454,2021-03-25 13:24:00,jcb,3877
10455,2021-06-28 06:02:29,jcb,8486
10456,2021-09-01 10:12:25,jcb,2503
10457,2021-10-13 15:47:41,mastercard,6492
10458,2021-02-23 18:05:18,mastercard,157
10459,2021-03-29 10:31:39,bankcard,5221
10460,2021-01-26 15:41:10,jcb,4072
10461,2021-12-08 19:19:14,maestro,8371
10462,2021-02-03 12:54:35,mastercard,4196
10463,2021-09-27 03:16:16,switch,1783
10464,2021-02-18 21:43:17,americanexpress,2586
10465,2021-01-27 00:26:30,diners-club-carte-blanche,7698
10466,2021-09-30 15:02:16,jcb,501
10467,2021-05-17 05:50:33,jcb,779
10468,2021-05-24 10:04:36,switch,5563
10469,2021-07-22 07:26:11,solo,6828
10470,2021-07-20 16:24:54,switch,8652
10471,2021-11-22 06:26:12,jcb,6159
10472,2021-01-20 08:21:28,visa-electron,5125
10473,2021-02-23 19:43:57,instapayment,6100
10474,2021-05-14 05:32:47,jcb,6430
10475,2021-02-06 13:26:50,bankcard,4430
10476,2021-10-10 18:17:41,switch,3947
10477,2021-01-08 01:36:09,jcb,435
10478,2021-11-22 15:47:36,laser,628
10479,2021-02-07 02:59:51,visa-electron,1491
10480,2021-08-22 17:29:27,jcb,2001
10481,2021-08-25 10:43:21,jcb,4666
10482,2021-06-22 00:04:19,jcb,5542
10483,2021-05-12 23:47:46,maestro,2561
10484,2021-03-12 05:26:40,switch,3937
10485,2021-02-21 06:08:17,jcb,4576
10486,2021-08-07 14:20:30,jcb,3305
10487,2021-05-29 03:31:31,switch,7395
10488,2021-10-27 19:33:34,mastercard,1625
10489,2021-12-22 05:13:13,diners-club-carte-blanche,6084
10490,2021-02-22 10:07:15,china-unionpay,8729
10491,2021-04-16 19:13:17,jcb,4921
10492,2021-12-28 08:30:28,jcb,5028
10493,2021-01-12 23:01:04,jcb,6931
10494,2021-02-28 04:27:08,visa-electron,4626
10495,2021-03-17 11:19:12,jcb,6206
10496,2021-07-24 06:10:53,jcb,9396
10497,2021-06-02 11:32:05,mastercard,1439
10498,2021-11-25 12:23:42,americanexpress,7845
10499,2021-11-15 05:56:46,jcb,9016
10500,2021-02-04 19:22:46,switch,7769
10501,2021-10-02 14:24:04,jcb,121
10502,2021-05-05 02:09:55,visa-electron,5405
10503,2021-09-17 11:24:48,diners-club-international,6506
10504,2021-06-25 22:13:10,jcb,5826
10505,2021-02-14 06:01:07,jcb,1861
10506,2021-06-12 15:35:35,switch,8445
10507,2021-01-17 09:42:34,mastercard,7956
10508,2021-09-25 06:15:46,jcb,8480
10509,2021-06-15 03:03:33,jcb,5221
10510,2021-08-24 07:52:16,diners-club-enroute,7098
10511,2021-04-21 14:56:55,jcb,3689
10512,2021-10-20 18:34:18,bankcard,2410
10513,2021-04-12 18:05:16,diners-club-carte-blanche,4758
10514,2021-04-27 19:40:02,jcb,2858
10515,2021-05-20 09:42:49,jcb,9378
10516,2021-08-21 07:07:18,jcb,7483
10517,2021-06-23 02:53:16,switch,7039
10518,2021-04-18 12:42:41,laser,2432
10519,2021-04-03 05:05:24,americanexpress,7939
10520,2021-10-15 22:02:42,switch,5803
10521,2021-11-16 03:07:15,jcb,5571
10522,2021-10-30 01:56:57,jcb,2500
10523,2021-04-21 14:22:54,switch,7621
10524,2021-09-10 11:04:19,jcb,5422
10525,2021-08-04 21:13:38,mastercard,692
10526,2021-06-21 20:27:08,jcb,8716
10527,2021-08-20 09:09:39,diners-club-enroute,1924
10528,2021-10-05 02:01:09,jcb,8693
10529,2021-03-19 11:01:30,jcb,8747
10530,2021-03-18 13:01:11,diners-club-carte-blanche,4770
10531,2021-09-23 11:22:45,china-unionpay,764
10532,2021-04-04 08:47:17,laser,8674
10533,2021-07-16 05:46:59,americanexpress,5490
10534,2021-01-19 07:28:46,maestro,446
10535,2021-04-19 22:49:28,diners-club-enroute,2591
10536,2021-08-02 15:13:59,jcb,4363
10537,2021-11-22 23:02:56,mastercard,1453
10538,2021-11-10 22:51:47,mastercard,9082
10539,2021-06-12 13:18:23,diners-club-international,920
10540,2021-04-29 09:11:15,jcb,7504
10541,2021-07-04 00:50:28,visa-electron,3672
10542,2021-05-24 12:06:59,jcb,4502
10543,2021-09-11 10:20:54,jcb,425
10544,2021-07-13 13:47:22,jcb,7512
10545,2021-04-10 21:39:09,jcb,3916
10546,2021-06-03 08:14:36,jcb,3617
10547,2021-02-22 17:42:30,jcb,3683
10548,2021-09-25 00:44:28,jcb,4232
10549,2021-09-18 16:21:58,visa-electron,8977
10550,2021-06-10 10:03:38,jcb,6840
10551,2021-04-11 17:53:39,jcb,2986
10552,2021-03-18 20:08:23,diners-club-carte-blanche,2099
10553,2021-02-12 07:46:18,bankcard,7371
10554,2021-12-16 16:17:31,visa-electron,8013
10555,2021-10-17 20:06:02,jcb,4292
10556,2021-04-07 23:59:36,jcb,8467
10557,2021-06-10 15:42:10,jcb,7832
10558,2021-09-23 08:48:14,jcb,6585
10559,2021-04-10 06:49:13,jcb,9220
10560,2021-07-09 06:21:54,jcb,2920
10561,2021-01-27 06:43:11,jcb,2444
10562,2021-02-27 07:17:23,jcb,6195
10563,2021-02-04 21:01:00,solo,9150
10564,2021-07-13 17:07:20,americanexpress,7175
10565,2021-07-16 06:35:36,diners-club-enroute,5087
10566,2021-03-29 12:12:44,jcb,2167
10567,2021-12-11 01:23:22,bankcard,5658
10568,2021-08-19 15:31:46,jcb,3134
10569,2021-03-01 01:21:49,visa-electron,9271
10570,2021-04-04 22:52:39,americanexpress,737
10571,2021-09-10 12:36:12,diners-club-us-ca,8002
10572,2021-10-10 04:23:39,china-unionpay,9311
10573,2021-06-12 04:29:00,diners-club-enroute,8660
10574,2021-04-08 10:12:35,jcb,4620
10575,2021-08-21 06:07:17,switch,1256
10576,2021-04-09 00:15:31,jcb,6307
10577,2021-07-28 09:01:59,jcb,8269
10578,2021-05-26 05:08:04,visa-electron,9570
10579,2021-06-09 21:05:52,china-unionpay,6575
10580,2021-07-27 19:48:36,jcb,997
10581,2021-06-09 13:57:25,bankcard,7711
10582,2021-04-01 05:30:17,maestro,8958
10583,2021-12-13 02:02:22,jcb,8922
10584,2021-05-12 06:53:03,jcb,1700
10585,2021-05-29 00:36:40,visa,5329
10586,2021-11-21 21:59:07,jcb,1525
10587,2021-10-22 14:30:14,mastercard,7654
10588,2021-07-02 15:26:55,jcb,1205
10589,2021-03-19 03:36:28,jcb,1038
10590,2021-09-26 22:07:52,americanexpress,5817
10591,2021-07-06 21:58:42,jcb,335
10592,2021-03-27 15:09:06,americanexpress,7088
10593,2021-12-08 03:01:24,americanexpress,4704
10594,2021-01-27 08:30:32,china-unionpay,1151
10595,2021-07-26 07:33:23,laser,5772
10596,2021-12-11 14:12:53,jcb,3667
10597,2021-03-10 19:31:22,jcb,1129
10598,2021-04-22 20:06:51,solo,5397
10599,2021-08-24 12:24:17,jcb,6846
10600,2021-08-13 20:55:05,jcb,7691
