nation_or_region_name,type,sequence_num,longitude,latitude,part
West Midlands,region,0,-1.17214,52.361284,1
West Midlands,region,1,-1.262709,52.33372,1
West Midlands,region,2,-1.209248,52.315188,1
West Midlands,region,3,-1.233797,52.290312,1
West Midlands,region,4,-1.215915,52.263948,1
West Midlands,region,5,-1.266905,52.235228,1
West Midlands,region,6,-1.284658,52.238563,1
West Midlands,region,7,-1.254997,52.197817,1
West Midlands,region,8,-1.313148,52.190453,1
West Midlands,region,9,-1.348722,52.135119,1
West Midlands,region,10,-1.385476,52.12839,1
West Midlands,region,11,-1.392765,52.117614,1
West Midlands,region,12,-1.370856,52.117522,1
West Midlands,region,13,-1.357784,52.101299,1
West Midlands,region,14,-1.385414,52.094134,1
West Midlands,region,15,-1.424976,52.118264,1
West Midlands,region,16,-1.453471,52.112996,1
West Midlands,region,17,-1.447201,52.097612,1
West Midlands,region,18,-1.477314,52.101338,1
West Midlands,region,19,-1.524875,51.993266,1
West Midlands,region,20,-1.557237,51.991647,1
West Midlands,region,21,-1.549685,51.98085,1
West Midlands,region,22,-1.580586,51.972986,1
West Midlands,region,23,-1.600314,51.976932,1
West Midlands,region,24,-1.612355,51.955394,1
West Midlands,region,25,-1.6699,51.99308,1
West Midlands,region,26,-1.617546,52.033425,1
West Midlands,region,27,-1.693993,52.039516,1
West Midlands,region,28,-1.701743,52.072797,1
West Midlands,region,29,-1.730683,52.073387,1
West Midlands,region,30,-1.728572,52.100107,1
West Midlands,region,31,-1.746033,52.092947,1
West Midlands,region,32,-1.767659,52.11258,1
West Midlands,region,33,-1.812747,52.078732,1
West Midlands,region,34,-1.818954,52.085392,1
West Midlands,region,35,-1.831763,52.072758,1
West Midlands,region,36,-1.846629,52.079409,1
West Midlands,region,37,-1.874416,52.06998,1
West Midlands,region,38,-1.825033,52.030923,1
West Midlands,region,39,-1.83906,52.006773,1
West Midlands,region,40,-1.913455,52.044451,1
West Midlands,region,41,-1.931739,52.029949,1
West Midlands,region,42,-1.984144,52.035869,1
West Midlands,region,43,-2.038364,52.004591,1
West Midlands,region,44,-2.112205,52.015335,1
West Midlands,region,45,-2.140694,51.999455,1
West Midlands,region,46,-2.140047,52.027262,1
West Midlands,region,47,-2.116097,52.03786,1
West Midlands,region,48,-2.162043,52.050557,1
West Midlands,region,49,-2.18769,52.019071,1
West Midlands,region,50,-2.164734,51.996064,1
West Midlands,region,51,-2.22062,51.995487,1
West Midlands,region,52,-2.251365,51.966556,1
West Midlands,region,53,-2.300437,51.966767,1
West Midlands,region,54,-2.326568,51.975802,1
West Midlands,region,55,-2.324714,52.003558,1
West Midlands,region,56,-2.351382,52.02135,1
West Midlands,region,57,-2.392894,52.01295,1
West Midlands,region,58,-2.413197,51.994082,1
West Midlands,region,59,-2.437295,51.997158,1
West Midlands,region,60,-2.436549,52.014787,1
West Midlands,region,61,-2.478934,52.022521,1
West Midlands,region,62,-2.491986,52.007653,1
West Midlands,region,63,-2.470994,51.994728,1
West Midlands,region,64,-2.500907,51.960601,1
West Midlands,region,65,-2.465487,51.951688,1
West Midlands,region,66,-2.439358,51.897387,1
West Midlands,region,67,-2.487794,51.88041,1
West Midlands,region,68,-2.508624,51.885161,1
West Midlands,region,69,-2.531623,51.860764,1
West Midlands,region,70,-2.580639,51.861664,1
West Midlands,region,71,-2.582815,51.84957,1
West Midlands,region,72,-2.601215,51.856209,1
West Midlands,region,73,-2.652427,51.825948,1
West Midlands,region,74,-2.719602,51.848914,1
West Midlands,region,75,-2.738845,51.836611,1
West Midlands,region,76,-2.778795,51.865853,1
West Midlands,region,77,-2.768425,51.880535,1
West Midlands,region,78,-2.841904,51.91772,1
West Midlands,region,79,-2.861916,51.914012,1
West Midlands,region,80,-2.844931,51.922019,1
West Midlands,region,81,-2.877831,51.933807,1
West Midlands,region,82,-2.971841,51.904976,1
West Midlands,region,83,-2.97666,51.927484,1
West Midlands,region,84,-3.008117,51.927124,1
West Midlands,region,85,-3.025938,51.957276,1
West Midlands,region,86,-3.068307,51.983888,1
West Midlands,region,87,-3.099193,52.022679,1
West Midlands,region,88,-3.090582,52.050507,1
West Midlands,region,89,-3.12589,52.078304,1
West Midlands,region,90,-3.10498,52.11672,1
West Midlands,region,91,-3.141915,52.127859,1
West Midlands,region,92,-3.072535,52.155764,1
West Midlands,region,93,-3.122427,52.163411,1
West Midlands,region,94,-3.094649,52.183733,1
West Midlands,region,95,-3.102081,52.202711,1
West Midlands,region,96,-3.072092,52.213078,1
West Midlands,region,97,-3.073038,52.235867,1
West Midlands,region,98,-3.044216,52.237917,1
West Midlands,region,99,-3.035862,52.256746,1
West Midlands,region,100,-2.949634,52.269457,1
West Midlands,region,101,-3.012609,52.279158,1
West Midlands,region,102,-3.000868,52.321754,1
West Midlands,region,103,-2.966803,52.329437,1
West Midlands,region,104,-2.954527,52.348987,1
West Midlands,region,105,-3.060665,52.348227,1
West Midlands,region,106,-3.219543,52.421239,1
West Midlands,region,107,-3.235541,52.442489,1
West Midlands,region,108,-3.197239,52.475975,1
West Midlands,region,109,-3.111017,52.49892,1
West Midlands,region,110,-3.029204,52.501253,1
West Midlands,region,111,-3.032381,52.523716,1
West Midlands,region,112,-3.000899,52.523912,1
West Midlands,region,113,-2.994166,52.552896,1
West Midlands,region,114,-3.014233,52.575482,1
West Midlands,region,115,-3.087277,52.551317,1
West Midlands,region,116,-3.085413,52.534488,1
West Midlands,region,117,-3.136985,52.532591,1
West Midlands,region,118,-3.111496,52.541349,1
West Midlands,region,119,-3.139501,52.585705,1
West Midlands,region,120,-3.089559,52.599491,1
West Midlands,region,121,-3.059802,52.630706,1
West Midlands,region,122,-3.083569,52.641278,1
West Midlands,region,123,-3.051115,52.647351,1
West Midlands,region,124,-3.04705,52.691251,1
West Midlands,region,125,-3.02148,52.72423,1
West Midlands,region,126,-2.977594,52.726577,1
West Midlands,region,127,-2.978105,52.715343,1
West Midlands,region,128,-2.961082,52.716451,1
West Midlands,region,129,-2.965068,52.732254,1
West Midlands,region,130,-3.021812,52.751926,1
West Midlands,region,131,-3.017201,52.76765,1
West Midlands,region,132,-3.079518,52.771499,1
West Midlands,region,133,-3.086634,52.795579,1
West Midlands,region,134,-3.118288,52.783568,1
West Midlands,region,135,-3.161084,52.796034,1
West Midlands,region,136,-3.163015,52.847476,1
West Midlands,region,137,-3.127713,52.867088,1
West Midlands,region,138,-3.152535,52.879718,1
West Midlands,region,139,-3.135524,52.884999,1
West Midlands,region,140,-3.144695,52.892982,1
West Midlands,region,141,-3.114163,52.893964,1
West Midlands,region,142,-3.098586,52.928796,1
West Midlands,region,143,-3.03508,52.929467,1
West Midlands,region,144,-2.974956,52.968969,1
West Midlands,region,145,-2.928889,52.938664,1
West Midlands,region,146,-2.887432,52.952514,1
West Midlands,region,147,-2.841016,52.942608,1
West Midlands,region,148,-2.800424,52.895467,1
West Midlands,region,149,-2.755328,52.924614,1
West Midlands,region,150,-2.728543,52.925164,1
West Midlands,region,151,-2.735294,52.969932,1
West Midlands,region,152,-2.699293,52.995425,1
West Midlands,region,153,-2.674663,52.985649,1
West Midlands,region,154,-2.632651,52.996657,1
West Midlands,region,155,-2.594889,52.979592,1
West Midlands,region,156,-2.586507,52.955409,1
West Midlands,region,157,-2.561263,52.964937,1
West Midlands,region,158,-2.531894,52.947248,1
West Midlands,region,159,-2.521319,52.974286,1
West Midlands,region,160,-2.481153,52.958802,1
West Midlands,region,161,-2.434614,52.969506,1
West Midlands,region,162,-2.438264,52.985506,1
West Midlands,region,163,-2.38028,52.99877,1
West Midlands,region,164,-2.381471,53.052378,1
West Midlands,region,165,-2.347585,53.056154,1
West Midlands,region,166,-2.318051,53.081342,1
West Midlands,region,167,-2.246509,53.0902,1
West Midlands,region,168,-2.155646,53.159601,1
West Midlands,region,169,-2.141412,53.156635,1
West Midlands,region,170,-2.14044,53.183795,1
West Midlands,region,171,-2.112078,53.168642,1
West Midlands,region,172,-2.070178,53.17168,1
West Midlands,region,173,-2.04653,53.192629,1
West Midlands,region,174,-2.000205,53.193719,1
West Midlands,region,175,-1.962368,53.226224,1
West Midlands,region,176,-1.956711,53.213729,1
West Midlands,region,177,-1.874028,53.195362,1
West Midlands,region,178,-1.832017,53.172797,1
West Midlands,region,179,-1.812028,53.152726,1
West Midlands,region,180,-1.821442,53.135791,1
West Midlands,region,181,-1.783729,53.10281,1
West Midlands,region,182,-1.7847,53.049913,1
West Midlands,region,183,-1.759781,53.038696,1
West Midlands,region,184,-1.75775,53.01698,1
West Midlands,region,185,-1.762574,52.999651,1
West Midlands,region,186,-1.826784,52.977068,1
West Midlands,region,187,-1.829825,52.945649,1
West Midlands,region,188,-1.854219,52.930635,1
West Midlands,region,189,-1.832951,52.886905,1
West Midlands,region,190,-1.77712,52.883775,1
West Midlands,region,191,-1.725326,52.859646,1
West Midlands,region,192,-1.704349,52.866663,1
West Midlands,region,193,-1.626956,52.854464,1
West Midlands,region,194,-1.585356,52.831697,1
West Midlands,region,195,-1.610499,52.816387,1
West Midlands,region,196,-1.588875,52.799848,1
West Midlands,region,197,-1.611135,52.781386,1
West Midlands,region,198,-1.666542,52.784705,1
West Midlands,region,199,-1.703716,52.729795,1
West Midlands,region,200,-1.656614,52.721731,1
West Midlands,region,201,-1.655048,52.698782,1
West Midlands,region,202,-1.590817,52.698007,1
West Midlands,region,203,-1.542429,52.653609,1
West Midlands,region,204,-1.571289,52.635583,1
West Midlands,region,205,-1.560749,52.596121,1
West Midlands,region,206,-1.522264,52.570331,1
West Midlands,region,207,-1.307151,52.494227,1
West Midlands,region,208,-1.17214,52.361284,1
Yorkshire and The Humber,region,0,0.147038,53.597393,1
Yorkshire and The Humber,region,1,0.109771,53.570408,1
Yorkshire and The Humber,region,2,0.119123,53.591116,1
Yorkshire and The Humber,region,3,0.09876,53.601715,1
Yorkshire and The Humber,region,4,0.09408,53.594344,1
Yorkshire and The Humber,region,5,0.00489,53.626065,1
Yorkshire and The Humber,region,6,-0.111831,53.632254,1
Yorkshire and The Humber,region,7,-0.126859,53.644902,1
Yorkshire and The Humber,region,8,-0.122735,53.635337,1
Yorkshire and The Humber,region,9,-0.252049,53.732046,1
Yorkshire and The Humber,region,10,-0.299865,53.735477,1
Yorkshire and The Humber,region,11,-0.398053,53.711565,1
Yorkshire and The Humber,region,12,-0.410727,53.720438,1
Yorkshire and The Humber,region,13,-0.44015,53.713807,1
Yorkshire and The Humber,region,14,-0.439337,53.699493,1
Yorkshire and The Humber,region,15,-0.280913,53.711893,1
Yorkshire and The Humber,region,16,-0.188051,53.630516,1
Yorkshire and The Humber,region,17,-0.016141,53.570977,1
Yorkshire and The Humber,region,18,0.02175,53.541653,1
Yorkshire and The Humber,region,19,0.005372,53.519648,1
Yorkshire and The Humber,region,20,-0.065284,53.518563,1
Yorkshire and The Humber,region,21,-0.075258,53.489311,1
Yorkshire and The Humber,region,22,-0.107817,53.469838,1
Yorkshire and The Humber,region,23,-0.082207,53.451126,1
Yorkshire and The Humber,region,24,-0.120341,53.43354,1
Yorkshire and The Humber,region,25,-0.144498,53.440879,1
Yorkshire and The Humber,region,26,-0.153677,53.465653,1
Yorkshire and The Humber,region,27,-0.210601,53.486264,1
Yorkshire and The Humber,region,28,-0.219878,53.532583,1
Yorkshire and The Humber,region,29,-0.191688,53.568442,1
Yorkshire and The Humber,region,30,-0.222555,53.567994,1
Yorkshire and The Humber,region,31,-0.234665,53.586228,1
Yorkshire and The Humber,region,32,-0.251391,53.584631,1
Yorkshire and The Humber,region,33,-0.248472,53.593641,1
Yorkshire and The Humber,region,34,-0.300925,53.616366,1
Yorkshire and The Humber,region,35,-0.30342,53.590768,1
Yorkshire and The Humber,region,36,-0.335935,53.558605,1
Yorkshire and The Humber,region,37,-0.416959,53.563194,1
Yorkshire and The Humber,region,38,-0.428997,53.574504,1
Yorkshire and The Humber,region,39,-0.490924,53.545854,1
Yorkshire and The Humber,region,40,-0.501255,53.53744,1
Yorkshire and The Humber,region,41,-0.430662,53.546316,1
Yorkshire and The Humber,region,42,-0.405071,53.517595,1
Yorkshire and The Humber,region,43,-0.487636,53.505224,1
Yorkshire and The Humber,region,44,-0.471747,53.474851,1
Yorkshire and The Humber,region,45,-0.551786,53.459498,1
Yorkshire and The Humber,region,46,-0.62975,53.458197,1
Yorkshire and The Humber,region,47,-0.624489,53.512818,1
Yorkshire and The Humber,region,48,-0.739589,53.519915,1
Yorkshire and The Humber,region,49,-0.79748,53.455044,1
Yorkshire and The Humber,region,50,-0.871916,53.46629,1
Yorkshire and The Humber,region,51,-0.916246,53.460275,1
Yorkshire and The Humber,region,52,-0.900468,53.475135,1
Yorkshire and The Humber,region,53,-0.935561,53.502496,1
Yorkshire and The Humber,region,54,-0.985976,53.471653,1
Yorkshire and The Humber,region,55,-1.014346,53.426275,1
Yorkshire and The Humber,region,56,-1.080439,53.426848,1
Yorkshire and The Humber,region,57,-1.116083,53.40733,1
Yorkshire and The Humber,region,58,-1.146033,53.369022,1
Yorkshire and The Humber,region,59,-1.138539,53.355888,1
Yorkshire and The Humber,region,60,-1.162613,53.356824,1
Yorkshire and The Humber,region,61,-1.138718,53.341363,1
Yorkshire and The Humber,region,62,-1.20324,53.304202,1
Yorkshire and The Humber,region,63,-1.282011,53.309441,1
Yorkshire and The Humber,region,64,-1.305973,53.33375,1
Yorkshire and The Humber,region,65,-1.337751,53.315829,1
Yorkshire and The Humber,region,66,-1.38674,53.317613,1
Yorkshire and The Humber,region,67,-1.386572,53.334883,1
Yorkshire and The Humber,region,68,-1.408748,53.341946,1
Yorkshire and The Humber,region,69,-1.537142,53.304686,1
Yorkshire and The Humber,region,70,-1.584903,53.321571,1
Yorkshire and The Humber,region,71,-1.599006,53.31131,1
Yorkshire and The Humber,region,72,-1.609203,53.322647,1
Yorkshire and The Humber,region,73,-1.627916,53.316265,1
Yorkshire and The Humber,region,74,-1.612304,53.343201,1
Yorkshire and The Humber,region,75,-1.590549,53.345904,1
Yorkshire and The Humber,region,76,-1.662546,53.366056,1
Yorkshire and The Humber,region,77,-1.654611,53.392936,1
Yorkshire and The Humber,region,78,-1.746573,53.426001,1
Yorkshire and The Humber,region,79,-1.745286,53.462109,1
Yorkshire and The Humber,region,80,-1.801472,53.480976,1
Yorkshire and The Humber,region,81,-1.800779,53.511363,1
Yorkshire and The Humber,region,82,-1.873494,53.540414,1
Yorkshire and The Humber,region,83,-1.909622,53.538375,1
Yorkshire and The Humber,region,84,-2.023037,53.615824,1
Yorkshire and The Humber,region,85,-2.051242,53.683676,1
Yorkshire and The Humber,region,86,-2.118085,53.67123,1
Yorkshire and The Humber,region,87,-2.162583,53.699206,1
Yorkshire and The Humber,region,88,-2.173294,53.722997,1
Yorkshire and The Humber,region,89,-2.130834,53.752056,1
Yorkshire and The Humber,region,90,-2.128357,53.799017,1
Yorkshire and The Humber,region,91,-2.046922,53.829496,1
Yorkshire and The Humber,region,92,-2.046128,53.850127,1
Yorkshire and The Humber,region,93,-2.089912,53.868168,1
Yorkshire and The Humber,region,94,-2.11309,53.915425,1
Yorkshire and The Humber,region,95,-2.182278,53.935376,1
Yorkshire and The Humber,region,96,-2.196015,53.969562,1
Yorkshire and The Humber,region,97,-2.225733,53.961086,1
Yorkshire and The Humber,region,98,-2.230342,53.981517,1
Yorkshire and The Humber,region,99,-2.294317,53.97442,1
Yorkshire and The Humber,region,100,-2.319149,53.993829,1
Yorkshire and The Humber,region,101,-2.352356,53.994661,1
Yorkshire and The Humber,region,102,-2.339558,54.00942,1
Yorkshire and The Humber,region,103,-2.37407,54.049077,1
Yorkshire and The Humber,region,104,-2.425824,54.038083,1
Yorkshire and The Humber,region,105,-2.464354,54.043034,1
Yorkshire and The Humber,region,106,-2.464345,54.075267,1
Yorkshire and The Humber,region,107,-2.524007,54.094611,1
Yorkshire and The Humber,region,108,-2.564739,54.127026,1
Yorkshire and The Humber,region,109,-2.560503,54.153041,1
Yorkshire and The Humber,region,110,-2.533977,54.157681,1
Yorkshire and The Humber,region,111,-2.460859,54.226705,1
Yorkshire and The Humber,region,112,-2.405628,54.224904,1
Yorkshire and The Humber,region,113,-2.362313,54.249741,1
Yorkshire and The Humber,region,114,-2.348049,54.237795,1
Yorkshire and The Humber,region,115,-2.325643,54.241427,1
Yorkshire and The Humber,region,116,-2.309837,54.324304,1
Yorkshire and The Humber,region,117,-2.367708,54.35606,1
Yorkshire and The Humber,region,118,-2.297436,54.376888,1
Yorkshire and The Humber,region,119,-2.307943,54.420731,1
Yorkshire and The Humber,region,120,-2.29286,54.439298,1
Yorkshire and The Humber,region,121,-2.25016,54.451852,1
Yorkshire and The Humber,region,122,-2.18931,54.448969,1
Yorkshire and The Humber,region,123,-2.177502,54.461616,1
Yorkshire and The Humber,region,124,-2.11809,54.461991,1
Yorkshire and The Humber,region,125,-2.043191,54.48359,1
Yorkshire and The Humber,region,126,-2.044723,54.475177,1
Yorkshire and The Humber,region,127,-1.970053,54.451512,1
Yorkshire and The Humber,region,128,-1.942537,54.453385,1
Yorkshire and The Humber,region,129,-1.859123,54.481848,1
Yorkshire and The Humber,region,130,-1.857793,54.50353,1
Yorkshire and The Humber,region,131,-1.839425,54.508428,1
Yorkshire and The Humber,region,132,-1.792968,54.484482,1
Yorkshire and The Humber,region,133,-1.779687,54.531863,1
Yorkshire and The Humber,region,134,-1.733082,54.527726,1
Yorkshire and The Humber,region,135,-1.720307,54.542338,1
Yorkshire and The Humber,region,136,-1.657928,54.534578,1
Yorkshire and The Humber,region,137,-1.63332,54.514101,1
Yorkshire and The Humber,region,138,-1.58106,54.512835,1
Yorkshire and The Humber,region,139,-1.591872,54.50429,1
Yorkshire and The Humber,region,140,-1.545664,54.471227,1
Yorkshire and The Humber,region,141,-1.519823,54.471036,1
Yorkshire and The Humber,region,142,-1.528828,54.484803,1
Yorkshire and The Humber,region,143,-1.511331,54.475001,1
Yorkshire and The Humber,region,144,-1.491766,54.486189,1
Yorkshire and The Humber,region,145,-1.49878,54.475332,1
Yorkshire and The Humber,region,146,-1.475455,54.473896,1
